row_id,record_type,participantId,age,gender,deviceMode,deviceUsed,block,trialInBlock,globalTrialIndex,startX,startY,targetX,targetY,clickX,clickY,amplitude,targetWidth,movementTimeMs,ID_Shannon,TP_bitsPerSec,hit,local_timestamp_KL,n_trials,avg_movementTimeMs,avg_TP_bitsPerSec,error_rate_percent
1,trial,C11,4,Female,touch,touch,1,1,1,566.5,335,314.19,516.22,319,521,310.64,27,1336,3.6445,2.7279,1,"28/09/2025, 20:03:50",,,,
2,trial,C11,4,Female,touch,touch,1,2,2,314.19,516.22,947.22,409.24,938,413,642.01,27,2649,4.631,1.7482,1,"28/09/2025, 20:03:53",,,,
3,trial,C11,4,Female,touch,touch,1,3,3,947.22,409.24,682.2,266.44,678,265,301.04,27,2116,3.6029,1.7027,1,"28/09/2025, 20:03:56",,,,
4,trial,C11,4,Female,touch,touch,1,4,4,682.2,266.44,693.3,285.72,690,299,22.24,40,1833,0.6379,0.348,1,"28/09/2025, 20:03:58",,,,
5,trial,C11,4,Female,touch,touch,1,5,5,693.3,285.72,268.48,321.38,270,326,426.32,40,1733,3.5432,2.0446,1,"28/09/2025, 20:04:01",,,,
6,trial,C11,4,Female,touch,touch,1,6,6,268.48,321.38,581.07,261.98,582,267,318.19,54,1449,2.785,1.922,1,"28/09/2025, 20:04:04",,,,
7,trial,C11,4,Female,touch,touch,1,7,7,581.07,261.98,102.69,296.05,127,356,479.59,54,2451,3.3047,1.3483,0,"28/09/2025, 20:04:06",,,,
8,trial,C11,4,Female,touch,touch,1,8,8,102.69,296.05,749.3,295.5,742,316,646.61,54,1066,3.6976,3.4686,1,"28/09/2025, 20:04:09",,,,
9,trial,C11,4,Female,touch,touch,1,9,9,749.3,295.5,444.97,470.82,489,488,351.21,40,1848,3.2899,1.7802,0,"28/09/2025, 20:04:12",,,,
10,trial,C11,4,Female,touch,touch,1,10,10,444.97,470.82,199.21,339.87,218,358,278.48,54,1550,2.6222,1.6918,1,"28/09/2025, 20:04:14",,,,
11,trial,C11,4,Female,touch,touch,2,1,11,199.21,339.87,89.91,495.57,111,463,190.23,40,1364,2.525,1.8512,0,"28/09/2025, 20:04:17",,,,
12,trial,C11,4,Female,touch,touch,2,2,12,89.91,495.57,452.62,361.17,458,394,386.81,27,1819,3.9379,2.1649,0,"28/09/2025, 20:04:20",,,,
13,trial,C11,4,Female,touch,touch,2,3,13,452.62,361.17,341.72,201.6,343,204,194.32,54,1463,2.2012,1.5046,1,"28/09/2025, 20:04:22",,,,
14,trial,C11,4,Female,touch,touch,2,4,14,341.72,201.6,808.44,569.54,814,571,594.31,27,1768,4.5243,2.559,1,"28/09/2025, 20:04:25",,,,
15,trial,C11,4,Female,touch,touch,2,5,15,808.44,569.54,998.56,287.73,951,328,339.94,54,899,2.8669,3.189,0,"28/09/2025, 20:04:28",,,,
16,trial,C11,4,Female,touch,touch,2,6,16,998.56,287.73,352.84,197.27,340,285,652.02,40,2283,4.1127,1.8015,0,"28/09/2025, 20:04:30",,,,
17,trial,C11,4,Female,touch,touch,2,7,17,352.84,197.27,1070.57,595.11,1061,605,820.62,27,2116,4.9724,2.3499,0,"28/09/2025, 20:04:33",,,,
18,trial,C11,4,Female,touch,touch,2,8,18,1070.57,595.11,112.36,189.3,120,217,1040.6,54,2364,4.3413,1.8364,0,"28/09/2025, 20:04:36",,,,
19,trial,C11,4,Female,touch,touch,2,9,19,112.36,189.3,600.4,53,598,80,506.72,27,1668,4.3051,2.581,0,"28/09/2025, 20:04:38",,,,
20,trial,C11,4,Female,touch,touch,2,10,20,600.4,53,223.13,595.95,266,602,661.16,40,1932,4.1317,2.1385,0,"28/09/2025, 20:04:41",,,,
21,summary,C11,4,Female,touch,touch,,,,,,,,,,,,,,,,,20,1785.35,2.0379,50
22,summary,C11,4,Female,touch,ALL,,,,,,,,,,,,,,,,,20,1785.35,2.0379,50
