row_id,record_type,participantId,age,gender,deviceMode,deviceUsed,block,trialInBlock,globalTrialIndex,startX,startY,targetX,targetY,clickX,clickY,amplitude,targetWidth,movementTimeMs,ID_Shannon,TP_bitsPerSec,hit,local_timestamp_KL,n_trials,avg_movementTimeMs,avg_TP_bitsPerSec,error_rate_percent
1,trial,C06,9,Male,touch,touch,1,1,1,566.5,335,765.83,492.43,770,478,254,40,634,2.8777,4.539,1,"11/09/2025, 16:50:00",,,,
2,trial,C06,9,Male,touch,touch,1,2,2,765.83,492.43,371.35,397.21,359,402,405.8,40,715,3.4783,4.8648,1,"11/09/2025, 16:50:01",,,,
3,trial,C06,9,Male,touch,touch,1,3,3,371.35,397.21,970.09,123.76,967,128,658.23,27,783,4.6655,5.9586,1,"11/09/2025, 16:50:03",,,,
4,trial,C06,9,Male,touch,touch,1,4,4,970.09,123.76,43.33,610.14,52,600,1046.64,27,815,5.3134,6.5195,1,"11/09/2025, 16:50:04",,,,
5,trial,C06,9,Male,touch,touch,1,5,5,43.33,610.14,511.9,462.82,503,466,491.18,54,700,3.3357,4.7653,1,"11/09/2025, 16:50:06",,,,
6,trial,C06,9,Male,touch,touch,1,6,6,511.9,462.82,467.41,499.26,469,505,57.51,54,667,1.0462,1.5685,1,"11/09/2025, 16:50:07",,,,
7,trial,C06,9,Male,touch,touch,1,7,7,467.41,499.26,562.2,337.59,564,343,187.41,54,682,2.1605,3.1679,1,"11/09/2025, 16:50:09",,,,
8,trial,C06,9,Male,touch,touch,1,8,8,562.2,337.59,630.44,495.73,643,530,172.24,54,564,2.0668,3.6645,0,"11/09/2025, 16:50:10",,,,
9,trial,C06,9,Male,touch,touch,1,9,9,630.44,495.73,493.76,410.07,503,401,161.31,40,634,2.3313,3.6772,1,"11/09/2025, 16:50:12",,,,
10,trial,C06,9,Male,touch,touch,1,10,10,493.76,410.07,405.61,583.54,412,578,194.58,54,684,2.2027,3.2203,1,"11/09/2025, 16:50:13",,,,
11,trial,C06,9,Male,touch,touch,2,1,11,405.61,583.54,549.65,530.5,552,526,153.5,27,698,2.741,3.9269,1,"11/09/2025, 16:50:15",,,,
12,trial,C06,9,Male,touch,touch,2,2,12,549.65,530.5,761.12,385.08,769,387,256.65,27,717,3.3931,4.7323,1,"11/09/2025, 16:50:16",,,,
13,trial,C06,9,Male,touch,touch,2,3,13,761.12,385.08,440.76,183.86,442,187,378.31,40,883,3.3865,3.8352,1,"11/09/2025, 16:50:18",,,,
14,trial,C06,9,Male,touch,touch,2,4,14,440.76,183.86,769.46,355.6,756,355,370.86,40,715,3.3606,4.7001,1,"11/09/2025, 16:50:19",,,,
15,trial,C06,9,Male,touch,touch,2,5,15,769.46,355.6,764.25,454.58,770,463,99.11,54,684,1.5036,2.1982,1,"11/09/2025, 16:50:21",,,,
16,trial,C06,9,Male,touch,touch,2,6,16,764.25,454.58,341.42,380.2,337,378,429.33,40,749,3.5525,4.743,1,"11/09/2025, 16:50:22",,,,
17,trial,C06,9,Male,touch,touch,2,7,17,341.42,380.2,571.32,209.78,553,218,286.18,40,616,3.0276,4.9149,0,"11/09/2025, 16:50:24",,,,
18,trial,C06,9,Male,touch,touch,2,8,18,571.32,209.78,313.97,550.5,306,555,426.99,54,732,3.155,4.3101,1,"11/09/2025, 16:50:25",,,,
19,trial,C06,9,Male,touch,touch,2,9,19,313.97,550.5,81.91,592.86,95,580,235.9,27,683,3.2835,4.8074,0,"11/09/2025, 16:50:27",,,,
20,trial,C06,9,Male,touch,touch,2,10,20,81.91,592.86,405.76,532.13,420,526,329.5,54,665,2.8282,4.2529,1,"11/09/2025, 16:50:28",,,,
21,summary,C06,9,Male,touch,touch,,,,,,,,,,,,,,,,,20,701,4.2183,15
22,summary,C06,9,Male,touch,ALL,,,,,,,,,,,,,,,,,20,701,4.2183,15
