row_id,record_type,participantId,age,gender,deviceMode,deviceUsed,block,trialInBlock,globalTrialIndex,startX,startY,targetX,targetY,clickX,clickY,amplitude,targetWidth,movementTimeMs,ID_Shannon,TP_bitsPerSec,hit,local_timestamp_KL,n_trials,avg_movementTimeMs,avg_TP_bitsPerSec,error_rate_percent
1,trial,C07,7,Male,touch,touch,1,1,1,566.5,335,852.51,283.42,857,289,290.62,27,1382,3.5563,2.5733,1,"11/09/2025, 17:00:00",,,,
2,trial,C07,7,Male,touch,touch,1,2,2,852.51,283.42,95.91,91.29,92,95,780.61,54,1219,3.9501,3.2404,1,"11/09/2025, 17:00:01",,,,
3,trial,C07,7,Male,touch,touch,1,3,3,95.91,91.29,397.58,370.19,394,370,410.84,40,1213,3.4945,2.8809,1,"11/09/2025, 17:00:03",,,,
4,trial,C07,7,Male,touch,touch,1,4,4,397.58,370.19,745.31,348.28,739,351,348.42,40,685,3.2796,4.7877,1,"11/09/2025, 17:00:04",,,,
5,trial,C07,7,Male,touch,touch,1,5,5,745.31,348.28,946.48,259.71,940,259,219.81,54,1047,2.3421,2.237,1,"11/09/2025, 17:00:06",,,,
6,trial,C07,7,Male,touch,touch,1,6,6,946.48,259.71,403.28,385.67,388,386,557.61,27,835,4.4365,5.3131,0,"11/09/2025, 17:00:07",,,,
7,trial,C07,7,Male,touch,touch,1,7,7,403.28,385.67,1080.78,408.36,1092,415,677.88,27,850,4.7063,5.5369,1,"11/09/2025, 17:00:09",,,,
8,trial,C07,7,Male,touch,touch,1,8,8,1080.78,408.36,178.83,324.75,232,353,905.81,54,915,4.1517,4.5374,0,"11/09/2025, 17:00:10",,,,
9,trial,C07,7,Male,touch,touch,1,9,9,178.83,324.75,421.46,292.32,427,275,244.79,40,781,2.8318,3.6259,1,"11/09/2025, 17:00:12",,,,
10,trial,C07,7,Male,touch,touch,1,10,10,421.46,292.32,111.94,165.96,122,174,334.31,27,1202,3.7422,3.1133,1,"11/09/2025, 17:00:13",,,,
11,trial,C07,7,Male,touch,touch,2,1,11,111.94,165.96,237.73,190.47,242,188,128.16,54,848,1.7541,2.0686,1,"11/09/2025, 17:00:15",,,,
12,trial,C07,7,Male,touch,touch,2,2,12,237.73,190.47,89.31,286.43,101,276,176.73,40,750,2.4378,3.2505,1,"11/09/2025, 17:00:16",,,,
13,trial,C07,7,Male,touch,touch,2,3,13,89.31,286.43,161.13,440.88,170,443,170.33,27,715,2.8696,4.0134,1,"11/09/2025, 17:00:18",,,,
14,trial,C07,7,Male,touch,touch,2,4,14,161.13,440.88,615.09,153.34,616,155,537.36,27,881,4.3856,4.978,1,"11/09/2025, 17:00:19",,,,
15,trial,C07,7,Male,touch,touch,2,5,15,615.09,153.34,95.48,459.79,98,465,603.24,40,850,4.0073,4.7145,1,"11/09/2025, 17:00:21",,,,
16,trial,C07,7,Male,touch,touch,2,6,16,95.48,459.79,494.5,603.84,474,603,424.22,40,804,3.5367,4.3989,0,"11/09/2025, 17:00:22",,,,
17,trial,C07,7,Male,touch,touch,2,7,17,494.5,603.84,1079.15,583.49,1092,586,585,27,847,4.5025,5.3158,1,"11/09/2025, 17:00:24",,,,
18,trial,C07,7,Male,touch,touch,2,8,18,1079.15,583.49,866.75,324.78,853,301,334.74,27,783,3.7439,4.7815,0,"11/09/2025, 17:00:25",,,,
19,trial,C07,7,Male,touch,touch,2,9,19,866.75,324.78,726.37,175.72,735,162,204.76,40,730,2.6133,3.5799,1,"11/09/2025, 17:00:27",,,,
20,trial,C07,7,Male,touch,touch,2,10,20,726.37,175.72,652.58,533.45,645,539,365.27,40,769,3.3408,4.3443,1,"11/09/2025, 17:00:28",,,,
21,summary,C07,7,Male,touch,touch,,,,,,,,,,,,,,,,,20,905.3,3.9646,20
22,summary,C07,7,Male,touch,ALL,,,,,,,,,,,,,,,,,20,905.3,3.9646,20
