row_id,record_type,participantId,age,gender,deviceMode,deviceUsed,block,trialInBlock,globalTrialIndex,startX,startY,targetX,targetY,clickX,clickY,amplitude,targetWidth,movementTimeMs,ID_Shannon,TP_bitsPerSec,hit,local_timestamp_KL,n_trials,avg_movementTimeMs,avg_TP_bitsPerSec,error_rate_percent
1,trial,C15,3,Female,touch,touch,1,1,1,566.5,335,829.98,286.33,792,434,267.94,54,1900,2.5758,1.3557,0,"19/11/2025, 14:14:44",,,,
2,trial,C15,3,Female,touch,touch,1,2,2,829.98,286.33,122.05,586.87,223,563,769.09,54,1332,3.93,2.9505,0,"19/11/2025, 14:14:48",,,,
3,trial,C15,3,Female,touch,touch,1,3,3,122.05,586.87,211.78,265.87,309,394,333.3,40,1230,3.2223,2.6197,0,"19/11/2025, 14:14:53",,,,
4,trial,C15,3,Female,touch,touch,1,4,4,211.78,265.87,621.74,331.81,337,355,415.23,40,635,3.5085,5.5252,0,"19/11/2025, 14:14:57",,,,
5,trial,C15,3,Female,touch,touch,1,5,5,621.74,331.81,759.66,385.58,754,465,148.03,54,1265,1.9035,1.5048,0,"19/11/2025, 14:15:02",,,,
6,trial,C15,3,Female,touch,touch,1,6,6,759.66,385.58,344.14,195.01,392,246,457.13,40,1749,3.6355,2.0786,0,"19/11/2025, 14:15:06",,,,
7,trial,C15,3,Female,touch,touch,1,7,7,344.14,195.01,536.37,554.85,381,250,407.97,40,368,3.4853,9.471,0,"19/11/2025, 14:15:11",,,,
8,trial,C15,3,Female,touch,touch,1,8,8,536.37,554.85,675.84,153.12,677,159,425.26,40,3515,3.54,1.0071,1,"19/11/2025, 14:15:16",,,,
9,trial,C15,3,Female,touch,touch,1,9,9,675.84,153.12,504.59,268.22,539,338,206.34,27,1867,3.1114,1.6665,0,"19/11/2025, 14:15:20",,,,
10,trial,C15,3,Female,touch,touch,1,10,10,504.59,268.22,87.58,420.73,235,453,444.03,40,598,3.597,6.0151,0,"19/11/2025, 14:15:25",,,,
11,trial,C15,3,Female,touch,touch,2,1,11,87.58,420.73,635.93,97.68,605,419,636.44,40,799,4.0799,5.1062,0,"19/11/2025, 14:15:29",,,,
12,trial,C15,3,Female,touch,touch,2,2,12,635.93,97.68,839.65,351.66,607,260,325.59,27,300,3.707,12.3566,0,"19/11/2025, 14:15:34",,,,
13,trial,C15,3,Female,touch,touch,2,3,13,839.65,351.66,944.98,520.53,607,260,199.03,54,13,2.2283,171.4046,0,"19/11/2025, 14:15:39",,,,
14,trial,C15,3,Female,touch,touch,2,4,14,944.98,520.53,114.07,441.5,132,440,834.66,54,1768,4.0406,2.2854,1,"19/11/2025, 14:15:43",,,,
15,trial,C15,3,Female,touch,touch,2,5,15,114.07,441.5,561.1,263.64,529,317,481.12,40,1467,3.7035,2.5246,0,"19/11/2025, 14:15:48",,,,
16,trial,C15,3,Female,touch,touch,2,6,16,561.1,263.64,276.25,165.94,320,227,301.14,27,1814,3.6033,1.9864,0,"19/11/2025, 14:15:52",,,,
17,trial,C15,3,Female,touch,touch,2,7,17,276.25,165.94,245.32,442.25,252,437,278.03,27,1403,3.4979,2.4932,1,"19/11/2025, 14:15:57",,,,
18,trial,C15,3,Female,touch,touch,2,8,18,245.32,442.25,95.78,396.24,118,406,156.46,40,1915,2.2962,1.199,0,"19/11/2025, 14:16:02",,,,
19,trial,C15,3,Female,touch,touch,2,9,19,95.78,396.24,558.51,421.82,524,414,463.44,54,1014,3.2604,3.2153,0,"19/11/2025, 14:16:06",,,,
20,trial,C15,3,Female,touch,touch,2,10,20,558.51,421.82,497.44,193.5,502,196,236.35,27,2050,3.2859,1.6029,1,"19/11/2025, 14:16:11",,,,
21,summary,C15,3,Female,touch,touch,,,,,,,,,,,,,,,,,20,1350.1,11.9184,80
22,summary,C15,3,Female,touch,ALL,,,,,,,,,,,,,,,,,20,1350.1,11.9184,80
