row_id,record_type,participantId,age,gender,deviceMode,deviceUsed,block,trialInBlock,globalTrialIndex,startX,startY,targetX,targetY,clickX,clickY,amplitude,targetWidth,movementTimeMs,ID_Shannon,TP_bitsPerSec,hit,local_timestamp_KL,n_trials,avg_movementTimeMs,avg_TP_bitsPerSec,error_rate_percent
1,trial,C08,9,Female,touch,touch,1,1,1,566.5,335,406.48,397.24,414,394,171.7,27,585,2.8796,4.9224,1,"11/09/2025, 17:07:30",,,,
2,trial,C08,9,Female,touch,touch,1,2,2,406.48,397.24,117.04,449.77,117,466,294.16,27,832,3.5723,4.2936,0,"11/09/2025, 17:07:31",,,,
3,trial,C08,9,Female,touch,touch,1,3,3,117.04,449.77,66.09,440.58,76,430,51.77,27,650,1.5447,2.3765,0,"11/09/2025, 17:07:33",,,,
4,trial,C08,9,Female,touch,touch,1,4,4,66.09,440.58,299.25,431.92,301,428,233.32,54,600,2.4116,4.0194,1,"11/09/2025, 17:07:34",,,,
5,trial,C08,9,Female,touch,touch,1,5,5,299.25,431.92,96.98,464.42,116,468,204.86,40,617,2.6139,4.2365,1,"11/09/2025, 17:07:36",,,,
6,trial,C08,9,Female,touch,touch,1,6,6,96.98,464.42,723.84,160.7,718,172,696.56,54,698,3.7969,5.4397,1,"11/09/2025, 17:07:37",,,,
7,trial,C08,9,Female,touch,touch,1,7,7,723.84,160.7,657.59,380.47,654,383,229.54,40,536,2.7524,5.1351,1,"11/09/2025, 17:07:39",,,,
8,trial,C08,9,Female,touch,touch,1,8,8,657.59,380.47,725.65,441.41,740,421,91.36,40,532,1.7154,3.2245,0,"11/09/2025, 17:07:40",,,,
9,trial,C08,9,Female,touch,touch,1,9,9,725.65,441.41,787.22,479.67,794,493,72.49,40,533,1.4917,2.7987,1,"11/09/2025, 17:07:42",,,,
10,trial,C08,9,Female,touch,touch,1,10,10,787.22,479.67,231.98,73.8,242,76,687.77,40,799,4.1854,5.2383,1,"11/09/2025, 17:07:43",,,,
11,trial,C08,9,Female,touch,touch,2,1,11,231.98,73.8,754.36,103.31,753,126,523.21,54,616,3.4181,5.5488,1,"11/09/2025, 17:07:45",,,,
12,trial,C08,9,Female,touch,touch,2,2,12,754.36,103.31,452.37,122.43,438,120,302.6,54,632,2.7233,4.309,1,"11/09/2025, 17:07:46",,,,
13,trial,C08,9,Female,touch,touch,2,3,13,452.37,122.43,196.68,293.16,166,288,307.45,27,733,3.6308,4.9533,0,"11/09/2025, 17:07:48",,,,
14,trial,C08,9,Female,touch,touch,2,4,14,196.68,293.16,193.43,544.73,198,542,251.59,27,683,3.3671,4.9299,1,"11/09/2025, 17:07:49",,,,
15,trial,C08,9,Female,touch,touch,2,5,15,193.43,544.73,746.82,273.64,740,281,616.23,40,666,4.0361,6.0602,1,"11/09/2025, 17:07:51",,,,
16,trial,C08,9,Female,touch,touch,2,6,16,746.82,273.64,652.41,384.18,662,374,145.37,27,516,2.6745,5.1831,0,"11/09/2025, 17:07:52",,,,
17,trial,C08,9,Female,touch,touch,2,7,17,652.41,384.18,378.23,458.82,372,466,284.15,54,566,2.6466,4.6761,1,"11/09/2025, 17:07:54",,,,
18,trial,C08,9,Female,touch,touch,2,8,18,378.23,458.82,276.25,119.76,260,110,354.06,54,714,2.9178,4.0865,1,"11/09/2025, 17:07:55",,,,
19,trial,C08,9,Female,touch,touch,2,9,19,276.25,119.76,632.03,577.86,641,591,580.03,27,1135,4.4907,3.9566,0,"11/09/2025, 17:07:57",,,,
20,trial,C08,9,Female,touch,touch,2,10,20,632.03,577.86,897.28,301.82,898,316,382.82,27,681,3.924,5.7621,0,"11/09/2025, 17:07:58",,,,
21,summary,C08,9,Female,touch,touch,,,,,,,,,,,,,,,,,20,666.2,4.5575,35
22,summary,C08,9,Female,touch,ALL,,,,,,,,,,,,,,,,,20,666.2,4.5575,35
