row_id,record_type,participantId,age,gender,deviceMode,deviceUsed,block,trialInBlock,globalTrialIndex,startX,startY,targetX,targetY,clickX,clickY,amplitude,targetWidth,movementTimeMs,ID_Shannon,TP_bitsPerSec,hit,local_timestamp_KL,n_trials,avg_movementTimeMs,avg_TP_bitsPerSec,error_rate_percent
1,trial,C14,7,Male,touch,touch,1,1,1,566.5,335,761.57,284.14,769,273,201.59,54,717,2.2428,3.1281,1,"07/11/2025, 17:15:08",,,,
2,trial,C14,7,Male,touch,touch,1,2,2,761.57,284.14,637.03,232.73,627,229,134.74,40,832,2.1271,2.5566,1,"07/11/2025, 17:15:09",,,,
3,trial,C14,7,Male,touch,touch,1,3,3,637.03,232.73,315.08,187.34,325,184,325.13,27,766,3.7051,4.8369,1,"07/11/2025, 17:15:11",,,,
4,trial,C14,7,Male,touch,touch,1,4,4,315.08,187.34,924.35,435.58,926,439,657.9,40,665,4.1249,6.2029,1,"07/11/2025, 17:15:12",,,,
5,trial,C14,7,Male,touch,touch,1,5,5,924.35,435.58,971.81,380.39,985,374,72.79,27,684,1.886,2.7573,0,"07/11/2025, 17:15:14",,,,
6,trial,C14,7,Male,touch,touch,1,6,6,971.81,380.39,349.89,297.16,378,310,627.47,27,799,4.5993,5.7563,0,"07/11/2025, 17:15:15",,,,
7,trial,C14,7,Male,touch,touch,1,7,7,349.89,297.16,182.27,71.23,215,96,281.32,40,717,3.0059,4.1924,0,"07/11/2025, 17:15:17",,,,
8,trial,C14,7,Male,touch,touch,1,8,8,182.27,71.23,528.79,462.13,524,499,522.38,27,666,4.3468,6.5267,0,"07/11/2025, 17:15:18",,,,
9,trial,C14,7,Male,touch,touch,1,9,9,528.79,462.13,106.27,567.73,145,538,435.51,40,699,3.5714,5.1093,0,"07/11/2025, 17:15:20",,,,
10,trial,C14,7,Male,touch,touch,1,10,10,106.27,567.73,288.5,547.95,332,504,183.3,54,682,2.1357,3.1315,0,"07/11/2025, 17:15:21",,,,
11,trial,C14,7,Male,touch,touch,2,1,11,288.5,547.95,230.92,356.67,222,369,199.76,40,650,2.5835,3.9746,1,"07/11/2025, 17:15:23",,,,
12,trial,C14,7,Male,touch,touch,2,2,12,230.92,356.67,363.37,81.68,383,149,305.22,40,783,3.1094,3.9712,0,"07/11/2025, 17:15:24",,,,
13,trial,C14,7,Male,touch,touch,2,3,13,363.37,81.68,722.99,347.8,696,407,447.37,54,683,3.2148,4.7069,0,"07/11/2025, 17:15:26",,,,
14,trial,C14,7,Male,touch,touch,2,4,14,722.99,347.8,498.7,255.24,499,254,242.64,54,800,2.4577,3.0721,1,"07/11/2025, 17:15:27",,,,
15,trial,C14,7,Male,touch,touch,2,5,15,498.7,255.24,127.73,128.02,158,210,392.18,54,849,3.0466,3.5884,0,"07/11/2025, 17:15:29",,,,
16,trial,C14,7,Male,touch,touch,2,6,16,127.73,128.02,1013.39,491.27,1008,503,957.26,27,816,5.188,6.3578,1,"07/11/2025, 17:15:30",,,,
17,trial,C14,7,Male,touch,touch,2,7,17,1013.39,491.27,867.75,419.7,868,406,162.27,54,649,2.0018,3.0845,1,"07/11/2025, 17:15:32",,,,
18,trial,C14,7,Male,touch,touch,2,8,18,867.75,419.7,1028.52,133.59,1031,146,328.18,27,868,3.7175,4.2829,1,"07/11/2025, 17:15:33",,,,
19,trial,C14,7,Male,touch,touch,2,9,19,1028.52,133.59,1010.33,431.15,993,443,298.11,27,813,3.5899,4.4156,0,"07/11/2025, 17:15:35",,,,
20,trial,C14,7,Male,touch,touch,2,10,20,1010.33,431.15,494.38,271.64,491,266,540.04,54,702,3.4595,4.9281,1,"07/11/2025, 17:15:36",,,,
21,summary,C14,7,Male,touch,touch,,,,,,,,,,,,,,,,,20,742,4.329,50
22,summary,C14,7,Male,touch,ALL,,,,,,,,,,,,,,,,,20,742,4.329,50
