row_id,record_type,participantId,age,gender,deviceMode,deviceUsed,block,trialInBlock,globalTrialIndex,startX,startY,targetX,targetY,clickX,clickY,amplitude,targetWidth,movementTimeMs,ID_Shannon,TP_bitsPerSec,hit,local_timestamp_KL,n_trials,avg_movementTimeMs,avg_TP_bitsPerSec,error_rate_percent
1,trial,C11,4,Female,mouse,mouse,1,1,1,720,373,232.82,466.69,229,455,496.11,45,2506,3.5879,1.4317,1,"28/09/2025, 20:07:45",,,,
2,trial,C11,4,Female,mouse,mouse,1,2,2,232.82,466.69,185.79,102.68,183,105,367.03,45,2060,3.1948,1.5509,1,"28/09/2025, 20:07:49",,,,
3,trial,C11,4,Female,mouse,mouse,1,3,3,185.79,102.68,79.1,324.58,112,311,246.21,45,2082,2.6941,1.294,0,"28/09/2025, 20:07:52",,,,
4,trial,C11,4,Female,mouse,mouse,1,4,4,79.1,324.58,1235.96,172.21,1231,177,1166.85,60,2565,4.3539,1.6974,1,"28/09/2025, 20:07:56",,,,
5,trial,C11,4,Female,mouse,mouse,1,5,5,1235.96,172.21,282.81,111.41,315,130,955.09,60,1784,4.0805,2.2873,0,"28/09/2025, 20:07:59",,,,
6,trial,C11,4,Female,mouse,mouse,1,6,6,282.81,111.41,456.27,586.11,462,595,505.4,30,3750,4.1576,1.1087,1,"28/09/2025, 20:08:03",,,,
7,trial,C11,4,Female,mouse,mouse,1,7,7,456.27,586.11,74.52,691.67,81,693,396.07,30,2865,3.8281,1.3361,1,"28/09/2025, 20:08:06",,,,
8,trial,C11,4,Female,mouse,mouse,1,8,8,74.52,691.67,1141.69,603.4,1127,602,1070.81,60,3651,4.2362,1.1603,1,"28/09/2025, 20:08:10",,,,
9,trial,C11,4,Female,mouse,mouse,1,9,9,1141.69,603.4,880.86,370,890,395,350.01,60,2898,2.7726,0.9567,1,"28/09/2025, 20:08:13",,,,
10,trial,C11,4,Female,mouse,mouse,1,10,10,880.86,370,287.87,120.11,291,127,643.49,30,2381,4.4886,1.8852,1,"28/09/2025, 20:08:17",,,,
11,trial,C11,4,Female,mouse,mouse,2,1,11,287.87,120.11,1153.74,216.82,1146,233,871.25,30,2418,4.9089,2.0301,0,"28/09/2025, 20:08:20",,,,
12,trial,C11,4,Female,mouse,mouse,2,2,12,1153.74,216.82,1052.92,512.26,1093,522,312.17,30,2300,3.5117,1.5268,0,"28/09/2025, 20:08:24",,,,
13,trial,C11,4,Female,mouse,mouse,2,3,13,1052.92,512.26,614.64,192.66,617,214,542.43,60,3582,3.3278,0.929,1,"28/09/2025, 20:08:27",,,,
14,trial,C11,4,Female,mouse,mouse,2,4,14,614.64,192.66,1245.13,437.12,1242,436,676.22,30,3233,4.5571,1.4096,1,"28/09/2025, 20:08:31",,,,
15,trial,C11,4,Female,mouse,mouse,2,5,15,1245.13,437.12,480.99,62.34,477,43,851.09,30,3847,4.8763,1.2675,0,"28/09/2025, 20:08:34",,,,
16,trial,C11,4,Female,mouse,mouse,2,6,16,480.99,62.34,298.78,483.63,300,462,459.01,45,2819,3.4855,1.2364,1,"28/09/2025, 20:08:38",,,,
17,trial,C11,4,Female,mouse,mouse,2,7,17,298.78,483.63,1344.61,233.86,1339,241,1075.24,30,3747,5.2033,1.3886,1,"28/09/2025, 20:08:41",,,,
18,trial,C11,4,Female,mouse,mouse,2,8,18,1344.61,233.86,1107.79,127.4,1112,125,259.65,30,1550,3.2713,2.1105,1,"28/09/2025, 20:08:45",,,,
19,trial,C11,4,Female,mouse,mouse,2,9,19,1107.79,127.4,1171.18,264.47,1161,246,151.01,45,2852,2.123,0.7444,1,"28/09/2025, 20:08:48",,,,
20,trial,C11,4,Female,mouse,mouse,2,10,20,1171.18,264.47,585.49,349.27,608,361,591.8,60,1629,3.4414,2.1126,1,"28/09/2025, 20:08:52",,,,
21,summary,C11,4,Female,mouse,mouse,,,,,,,,,,,,,,,,,20,2725.95,1.4732,25
22,summary,C11,4,Female,mouse,ALL,,,,,,,,,,,,,,,,,20,2725.95,1.4732,25
