row_id,record_type,participantId,age,gender,deviceMode,deviceUsed,block,trialInBlock,globalTrialIndex,startX,startY,targetX,targetY,clickX,clickY,amplitude,targetWidth,movementTimeMs,ID_Shannon,TP_bitsPerSec,hit,local_timestamp_KL,n_trials,avg_movementTimeMs,avg_TP_bitsPerSec,error_rate_percent
1,trial,C22,8,Male,mouse,mouse,1,1,1,720,373,735,571.35,743,567,198.92,30,964,2.9318,3.0413,1,"12/12/2025, 14:28:05",,,,
2,trial,C22,8,Male,mouse,mouse,1,2,2,735,571.35,1025.44,290.01,1013,270,404.35,60,1017,2.9522,2.9028,1,"12/12/2025, 14:28:09",,,,
3,trial,C22,8,Male,mouse,mouse,1,3,3,1025.44,290.01,799.09,201.86,795,197,242.9,30,1547,3.1854,2.0591,1,"12/12/2025, 14:28:13",,,,
4,trial,C22,8,Male,mouse,mouse,1,4,4,799.09,201.86,550.1,372.77,561,370,302.01,60,848,2.593,3.0578,1,"12/12/2025, 14:28:18",,,,
5,trial,C22,8,Male,mouse,mouse,1,5,5,550.1,372.77,352.51,133.06,357,136,310.64,30,1084,3.5052,3.2336,1,"12/12/2025, 14:28:22",,,,
6,trial,C22,8,Male,mouse,mouse,1,6,6,352.51,133.06,1223.44,308.4,1219,307,888.4,30,1166,4.9361,4.2333,1,"12/12/2025, 14:28:26",,,,
7,trial,C22,8,Male,mouse,mouse,1,7,7,1223.44,308.4,267.47,485.14,288,482,972.17,60,1266,4.1046,3.2422,1,"12/12/2025, 14:28:31",,,,
8,trial,C22,8,Male,mouse,mouse,1,8,8,267.47,485.14,1276.21,261.94,1290,262,1033.14,45,1633,4.5825,2.8062,1,"12/12/2025, 14:28:35",,,,
9,trial,C22,8,Male,mouse,mouse,1,9,9,1276.21,261.94,1281.66,347.06,1280,351,85.3,60,849,1.276,1.5029,1,"12/12/2025, 14:28:39",,,,
10,trial,C22,8,Male,mouse,mouse,1,10,10,1281.66,347.06,1073.11,239.76,1081,243,234.53,30,1199,3.1404,2.6192,1,"12/12/2025, 14:28:44",,,,
11,trial,C22,8,Male,mouse,mouse,2,1,11,1073.11,239.76,168.44,412.99,157,403,921.1,60,1473,4.0314,2.7368,1,"12/12/2025, 14:28:48",,,,
12,trial,C22,8,Male,mouse,mouse,2,2,12,168.44,412.99,265.32,479.93,265,477,117.76,30,1394,2.3002,1.6501,1,"12/12/2025, 14:28:52",,,,
13,trial,C22,8,Male,mouse,mouse,2,3,13,265.32,479.93,933.81,235.27,933,233,711.86,30,1162,4.6281,3.9829,1,"12/12/2025, 14:28:57",,,,
14,trial,C22,8,Male,mouse,mouse,2,4,14,933.81,235.27,247.15,524.75,241,517,745.18,60,1434,3.7463,2.6125,1,"12/12/2025, 14:29:01",,,,
15,trial,C22,8,Male,mouse,mouse,2,5,15,247.15,524.75,1112.04,138.9,1116,131,947.05,30,1248,5.0254,4.0268,1,"12/12/2025, 14:29:05",,,,
16,trial,C22,8,Male,mouse,mouse,2,6,16,1112.04,138.9,544.97,206.99,553,203,571.15,30,1217,4.3247,3.5536,1,"12/12/2025, 14:29:10",,,,
17,trial,C22,8,Male,mouse,mouse,2,7,17,544.97,206.99,326.03,611.21,321,601,459.7,60,1234,3.1146,2.524,1,"12/12/2025, 14:29:14",,,,
18,trial,C22,8,Male,mouse,mouse,2,8,18,326.03,611.21,100,374.09,110,368,327.6,60,1050,2.6915,2.5634,1,"12/12/2025, 14:29:18",,,,
19,trial,C22,8,Male,mouse,mouse,2,9,19,100,374.09,1007.02,466.75,1003,461,911.75,60,1049,4.0175,3.8299,1,"12/12/2025, 14:29:23",,,,
20,trial,C22,8,Male,mouse,mouse,2,10,20,1007.02,466.75,574.54,480.62,576,472,432.7,60,1199,3.0377,2.5335,1,"12/12/2025, 14:29:27",,,,
21,summary,C22,8,Male,mouse,mouse,,,,,,,,,,,,,,,,,20,1201.65,2.9356,0
22,summary,C22,8,Male,mouse,ALL,,,,,,,,,,,,,,,,,20,1201.65,2.9356,0
