row_id,record_type,participantId,age,gender,deviceMode,deviceUsed,block,trialInBlock,globalTrialIndex,startX,startY,targetX,targetY,clickX,clickY,amplitude,targetWidth,movementTimeMs,ID_Shannon,TP_bitsPerSec,hit,local_timestamp_KL,n_trials,avg_movementTimeMs,avg_TP_bitsPerSec,error_rate_percent
1,trial,C13,8,Male,mouse,mouse,1,1,1,720,373,344.21,604.95,340,607,441.61,30,1915,3.9746,2.0755,1,"21/10/2025, 11:34:15",,,,
2,trial,C13,8,Male,mouse,mouse,1,2,2,344.21,604.95,1316.78,673.97,1319,665,975.02,45,1097,4.5025,4.1044,1,"21/10/2025, 11:34:19",,,,
3,trial,C13,8,Male,mouse,mouse,1,3,3,1316.78,673.97,442.42,218.17,442,211,986.04,45,1273,4.518,3.5491,1,"21/10/2025, 11:34:22",,,,
4,trial,C13,8,Male,mouse,mouse,1,4,4,442.42,218.17,577.27,203.94,563,201,135.61,45,3296,2.0049,0.6083,1,"21/10/2025, 11:34:26",,,,
5,trial,C13,8,Male,mouse,mouse,1,5,5,577.27,203.94,536.02,591.74,530,595,389.99,60,1028,2.9069,2.8277,1,"21/10/2025, 11:34:29",,,,
6,trial,C13,8,Male,mouse,mouse,1,6,6,536.02,591.74,116.56,275.4,131,272,525.38,60,999,3.2863,3.2896,1,"21/10/2025, 11:34:33",,,,
7,trial,C13,8,Male,mouse,mouse,1,7,7,116.56,275.4,934.38,306.01,944,299,818.4,30,1082,4.8217,4.4563,1,"21/10/2025, 11:34:36",,,,
8,trial,C13,8,Male,mouse,mouse,1,8,8,934.38,306.01,679.94,506.67,699,497,324.04,45,1084,3.0358,2.8005,1,"21/10/2025, 11:34:40",,,,
9,trial,C13,8,Male,mouse,mouse,1,9,9,679.94,506.67,417.57,335.59,428,346,313.22,60,716,2.637,3.683,1,"21/10/2025, 11:34:43",,,,
10,trial,C13,8,Male,mouse,mouse,1,10,10,417.57,335.59,389.97,194.67,394,199,143.59,60,867,1.7627,2.0331,1,"21/10/2025, 11:34:47",,,,
11,trial,C13,8,Male,mouse,mouse,2,1,11,389.97,194.67,901.93,72.77,903,74,526.27,45,1882,3.6662,1.948,1,"21/10/2025, 11:34:50",,,,
12,trial,C13,8,Male,mouse,mouse,2,2,12,901.93,72.77,588.71,281.52,598,291,376.4,30,983,3.7599,3.8249,1,"21/10/2025, 11:34:54",,,,
13,trial,C13,8,Male,mouse,mouse,2,3,13,588.71,281.52,376.62,92.81,367,91,283.89,30,968,3.3872,3.4992,1,"21/10/2025, 11:34:57",,,,
14,trial,C13,8,Male,mouse,mouse,2,4,14,376.62,92.81,1375.97,498.6,1379,496,1078.59,30,1296,5.2076,4.0182,1,"21/10/2025, 11:35:01",,,,
15,trial,C13,8,Male,mouse,mouse,2,5,15,1375.97,498.6,723.05,92.95,731,88,768.67,45,1083,4.1764,3.8564,1,"21/10/2025, 11:35:04",,,,
16,trial,C13,8,Male,mouse,mouse,2,6,16,723.05,92.95,432.91,310.23,445,312,362.47,45,832,3.1787,3.8206,1,"21/10/2025, 11:35:08",,,,
17,trial,C13,8,Male,mouse,mouse,2,7,17,432.91,310.23,266.29,380.03,284,375,180.65,60,766,2.0039,2.6161,1,"21/10/2025, 11:35:11",,,,
18,trial,C13,8,Male,mouse,mouse,2,8,18,266.29,380.03,985.78,192.25,980,193,743.59,30,1317,4.6885,3.56,1,"21/10/2025, 11:35:15",,,,
19,trial,C13,8,Male,mouse,mouse,2,9,19,985.78,192.25,1039.26,146.64,1029,164,70.29,60,1031,1.1187,1.085,1,"21/10/2025, 11:35:18",,,,
20,trial,C13,8,Male,mouse,mouse,2,10,20,1039.26,146.64,707.47,409.73,709,407,423.44,60,1000,3.0103,3.0103,1,"21/10/2025, 11:35:22",,,,
21,summary,C13,8,Male,mouse,mouse,,,,,,,,,,,,,,,,,20,1225.75,3.0333,0
22,summary,C13,8,Male,mouse,ALL,,,,,,,,,,,,,,,,,20,1225.75,3.0333,0
