row_id,record_type,participantId,age,gender,deviceMode,deviceUsed,block,trialInBlock,globalTrialIndex,startX,startY,targetX,targetY,clickX,clickY,amplitude,targetWidth,movementTimeMs,ID_Shannon,TP_bitsPerSec,hit,local_timestamp_KL,n_trials,avg_movementTimeMs,avg_TP_bitsPerSec,error_rate_percent
1,trial,C02,12,Male,mouse,mouse,1,1,1,720,373,914,634.56,909,638,325.65,60,1523,2.6843,1.7625,1,"24/08/2025, 15:55:43",,,,
2,trial,C02,12,Male,mouse,mouse,1,2,2,914,634.56,1003.56,452.43,998,441,202.96,45,1230,2.4621,2.0017,1,"24/08/2025, 15:55:45",,,,
3,trial,C02,12,Male,mouse,mouse,1,3,3,1003.56,452.43,1251.04,395.99,1243,384,253.83,45,1618,2.7313,1.6881,1,"24/08/2025, 15:55:47",,,,
4,trial,C02,12,Male,mouse,mouse,1,4,4,1251.04,395.99,1032.85,322.57,1040,324,230.21,60,898,2.2741,2.5324,1,"24/08/2025, 15:55:50",,,,
5,trial,C02,12,Male,mouse,mouse,1,5,5,1032.85,322.57,812.74,574.74,810,567,334.71,60,1001,2.7178,2.7151,1,"24/08/2025, 15:55:52",,,,
6,trial,C02,12,Male,mouse,mouse,1,6,6,812.74,574.74,583.46,563.52,583,570,229.56,60,832,2.2708,2.7293,1,"24/08/2025, 15:55:54",,,,
7,trial,C02,12,Male,mouse,mouse,1,7,7,583.46,563.52,1328.5,432.69,1332,430,756.44,30,1483,4.7123,3.1776,1,"24/08/2025, 15:55:57",,,,
8,trial,C02,12,Male,mouse,mouse,1,8,8,1328.5,432.69,458.06,152.81,439,146,914.33,45,1081,4.414,4.0833,1,"24/08/2025, 15:55:59",,,,
9,trial,C02,12,Male,mouse,mouse,1,9,9,458.06,152.81,877.91,354.7,888,345,465.87,60,916,3.1317,3.4188,1,"24/08/2025, 15:56:01",,,,
10,trial,C02,12,Male,mouse,mouse,1,10,10,877.91,354.7,536.88,380.67,524,381,342.01,60,1119,2.7442,2.4524,1,"24/08/2025, 15:56:04",,,,
11,trial,C02,12,Male,mouse,mouse,2,1,11,536.88,380.67,1224.95,77.03,1223,75,752.09,30,1512,4.7043,3.1113,1,"24/08/2025, 15:56:06",,,,
12,trial,C02,12,Male,mouse,mouse,2,2,12,1224.95,77.03,666.81,338.55,664,330,616.37,45,1100,3.8775,3.525,1,"24/08/2025, 15:56:08",,,,
13,trial,C02,12,Male,mouse,mouse,2,3,13,666.81,338.55,321.62,441.65,327,432,360.26,45,933,3.1708,3.3985,1,"24/08/2025, 15:56:11",,,,
14,trial,C02,12,Male,mouse,mouse,2,4,14,321.62,441.65,56.36,380.28,63,385,272.27,30,1233,3.3328,2.703,1,"24/08/2025, 15:56:13",,,,
15,trial,C02,12,Male,mouse,mouse,2,5,15,56.36,380.28,1283.92,154.23,1293,154,1248.2,60,1033,4.4465,4.3044,1,"24/08/2025, 15:56:15",,,,
16,trial,C02,12,Male,mouse,mouse,2,6,16,1283.92,154.23,116.49,621.12,122,625,1257.33,60,1148,4.4565,3.882,1,"24/08/2025, 15:56:18",,,,
17,trial,C02,12,Male,mouse,mouse,2,7,17,116.49,621.12,623.12,612.65,620,603,506.7,30,1116,4.1611,3.7286,1,"24/08/2025, 15:56:20",,,,
18,trial,C02,12,Male,mouse,mouse,2,8,18,623.12,612.65,1205.58,434.02,1212,431,609.24,60,1032,3.4795,3.3716,1,"24/08/2025, 15:56:22",,,,
19,trial,C02,12,Male,mouse,mouse,2,9,19,1205.58,434.02,178.18,205.63,170,211,1052.48,30,1217,5.1732,4.2508,1,"24/08/2025, 15:56:25",,,,
20,trial,C02,12,Male,mouse,mouse,2,10,20,178.18,205.63,687.91,300.89,689,305,518.55,30,1083,4.1926,3.8713,1,"24/08/2025, 15:56:27",,,,
21,summary,C02,12,Male,mouse,mouse,,,,,,,,,,,,,,,,,20,1155.4,3.1354,0
22,summary,C02,12,Male,mouse,ALL,,,,,,,,,,,,,,,,,20,1155.4,3.1354,0
