row_id,record_type,participantId,age,gender,deviceMode,deviceUsed,block,trialInBlock,globalTrialIndex,startX,startY,targetX,targetY,clickX,clickY,amplitude,targetWidth,movementTimeMs,ID_Shannon,TP_bitsPerSec,hit,local_timestamp_KL,n_trials,avg_movementTimeMs,avg_TP_bitsPerSec,error_rate_percent
1,trial,C14,7,Male,mouse,mouse,1,1,1,720,373,1149.77,422.03,1144,421,432.56,45,1843,3.4077,1.849,1,"07/11/2025, 17:18:40",,,,
2,trial,C14,7,Male,mouse,mouse,1,2,2,1149.77,422.03,1111.24,100.9,1113,106,323.44,60,1261,2.6759,2.1221,1,"07/11/2025, 17:18:44",,,,
3,trial,C14,7,Male,mouse,mouse,1,3,3,1111.24,100.9,725.49,275.73,732,278,423.52,45,1717,3.3801,1.9686,1,"07/11/2025, 17:18:47",,,,
4,trial,C14,7,Male,mouse,mouse,1,4,4,725.49,275.73,438.85,147.66,443,156,313.95,60,1279,2.6398,2.064,1,"07/11/2025, 17:18:51",,,,
5,trial,C14,7,Male,mouse,mouse,1,5,5,438.85,147.66,141.03,291.19,137,296,330.61,30,1250,3.5874,2.8699,1,"07/11/2025, 17:18:54",,,,
6,trial,C14,7,Male,mouse,mouse,1,6,6,141.03,291.19,535.46,514.08,532,510,453.05,30,1180,4.0091,3.3976,1,"07/11/2025, 17:18:58",,,,
7,trial,C14,7,Male,mouse,mouse,1,7,7,535.46,514.08,895.23,535.28,917,544,360.39,45,1152,3.1713,2.7529,0,"07/11/2025, 17:19:01",,,,
8,trial,C14,7,Male,mouse,mouse,1,8,8,895.23,535.28,957.59,59.47,961,61,479.88,30,1164,4.0871,3.5113,1,"07/11/2025, 17:19:05",,,,
9,trial,C14,7,Male,mouse,mouse,1,9,9,957.59,59.47,604.79,518.67,603,525,579.08,45,950,3.7937,3.9934,1,"07/11/2025, 17:19:08",,,,
10,trial,C14,7,Male,mouse,mouse,1,10,10,604.79,518.67,525.59,280.76,521,262,250.74,60,1016,2.3727,2.3353,1,"07/11/2025, 17:19:12",,,,
11,trial,C14,7,Male,mouse,mouse,2,1,11,525.59,280.76,344.97,441.73,340,439,241.94,45,1182,2.6727,2.2612,1,"07/11/2025, 17:19:15",,,,
12,trial,C14,7,Male,mouse,mouse,2,2,12,344.97,441.73,1243.84,609.37,1237,602,914.36,60,1288,4.0214,3.1222,1,"07/11/2025, 17:19:19",,,,
13,trial,C14,7,Male,mouse,mouse,2,3,13,1243.84,609.37,853.38,608.5,849,603,390.46,30,1878,3.8089,2.0282,1,"07/11/2025, 17:19:22",,,,
14,trial,C14,7,Male,mouse,mouse,2,4,14,853.38,608.5,181.94,106.38,188,94,838.43,45,1223,4.2951,3.512,1,"07/11/2025, 17:19:26",,,,
15,trial,C14,7,Male,mouse,mouse,2,5,15,181.94,106.38,230.81,413.52,230,426,311,30,1278,3.5067,2.7439,1,"07/11/2025, 17:19:29",,,,
16,trial,C14,7,Male,mouse,mouse,2,6,16,230.81,413.52,897.58,299.89,916,310,676.38,30,1348,4.5574,3.3809,0,"07/11/2025, 17:19:33",,,,
17,trial,C14,7,Male,mouse,mouse,2,7,17,897.58,299.89,209.51,47.03,210,48,733.06,30,1532,4.6688,3.0475,1,"07/11/2025, 17:19:36",,,,
18,trial,C14,7,Male,mouse,mouse,2,8,18,209.51,47.03,634.03,403.41,636,404,554.28,30,1365,4.2836,3.1382,1,"07/11/2025, 17:19:40",,,,
19,trial,C14,7,Male,mouse,mouse,2,9,19,634.03,403.41,997.18,570.57,999,564,399.77,60,1066,2.9379,2.756,1,"07/11/2025, 17:19:43",,,,
20,trial,C14,7,Male,mouse,mouse,2,10,20,997.18,570.57,722.03,562.47,711,547,275.27,60,985,2.4823,2.5201,1,"07/11/2025, 17:19:47",,,,
21,summary,C14,7,Male,mouse,mouse,,,,,,,,,,,,,,,,,20,1297.85,2.7687,10
22,summary,C14,7,Male,mouse,ALL,,,,,,,,,,,,,,,,,20,1297.85,2.7687,10
