row_id,record_type,participantId,age,gender,deviceMode,deviceUsed,block,trialInBlock,globalTrialIndex,startX,startY,targetX,targetY,clickX,clickY,amplitude,targetWidth,movementTimeMs,ID_Shannon,TP_bitsPerSec,hit,local_timestamp_KL,n_trials,avg_movementTimeMs,avg_TP_bitsPerSec,error_rate_percent
1,trial,C08,9,Female,mouse,mouse,1,1,1,720,373,253.04,330.73,255,319,468.87,30,1339,4.0556,3.0288,1,"11/09/2025, 17:11:00",,,,
2,trial,C08,9,Female,mouse,mouse,1,2,2,253.04,330.73,152.7,532.57,153,530,225.4,45,1065,2.5871,2.4292,1,"11/09/2025, 17:11:03",,,,
3,trial,C08,9,Female,mouse,mouse,1,3,3,152.7,532.57,969.68,148.07,956,143,902.94,60,1615,4.0044,2.4795,1,"11/09/2025, 17:11:05",,,,
4,trial,C08,9,Female,mouse,mouse,1,4,4,969.68,148.07,662.22,66.06,659,62,318.22,30,1416,3.537,2.4978,1,"11/09/2025, 17:11:08",,,,
5,trial,C08,9,Female,mouse,mouse,1,5,5,662.22,66.06,920.82,390.61,919,391,414.98,30,999,3.8907,3.8946,1,"11/09/2025, 17:11:11",,,,
6,trial,C08,9,Female,mouse,mouse,1,6,6,920.82,390.61,224.66,97.3,230,88,755.43,60,1082,3.7645,3.4792,1,"11/09/2025, 17:11:13",,,,
7,trial,C08,9,Female,mouse,mouse,1,7,7,224.66,97.3,1012.88,627.04,1018,613,949.7,45,1373,4.4663,3.2529,1,"11/09/2025, 17:11:16",,,,
8,trial,C08,9,Female,mouse,mouse,1,8,8,1012.88,627.04,922.85,314.14,1018,613,325.59,60,112,2.684,23.9646,0,"11/09/2025, 17:11:19",,,,
9,trial,C08,9,Female,mouse,mouse,1,9,9,922.85,314.14,1352.92,464.76,1357,465,455.68,30,1265,4.017,3.1755,1,"11/09/2025, 17:11:21",,,,
10,trial,C08,9,Female,mouse,mouse,1,10,10,1352.92,464.76,600.4,329.29,589,336,764.62,45,1048,4.1692,3.9783,1,"11/09/2025, 17:11:24",,,,
11,trial,C08,9,Female,mouse,mouse,2,1,11,600.4,329.29,105.33,127.48,111,125,534.62,30,1168,4.2342,3.6252,1,"11/09/2025, 17:11:27",,,,
12,trial,C08,9,Female,mouse,mouse,2,2,12,105.33,127.48,178.3,581.58,176,584,459.93,60,1099,3.1153,2.8346,1,"11/09/2025, 17:11:29",,,,
13,trial,C08,9,Female,mouse,mouse,2,3,13,178.3,581.58,510.74,324.41,508,322,420.3,30,1216,3.9078,3.2137,1,"11/09/2025, 17:11:32",,,,
14,trial,C08,9,Female,mouse,mouse,2,4,14,510.74,324.41,1227.92,624.01,1229,619,777.24,60,1619,3.8026,2.3487,1,"11/09/2025, 17:11:35",,,,
15,trial,C08,9,Female,mouse,mouse,2,5,15,1227.92,624.01,1373.41,414.49,1374,417,255.07,30,1130,3.2483,2.8746,1,"11/09/2025, 17:11:37",,,,
16,trial,C08,9,Female,mouse,mouse,2,6,16,1373.41,414.49,243.24,246.58,241,236,1142.58,60,950,4.325,4.5527,1,"11/09/2025, 17:11:40",,,,
17,trial,C08,9,Female,mouse,mouse,2,7,17,243.24,246.58,287.98,538.51,286,542,295.34,45,1083,2.919,2.6953,1,"11/09/2025, 17:11:43",,,,
18,trial,C08,9,Female,mouse,mouse,2,8,18,287.98,538.51,302.07,501.2,316,486,39.88,60,915,0.7352,0.8035,1,"11/09/2025, 17:11:45",,,,
19,trial,C08,9,Female,mouse,mouse,2,9,19,302.07,501.2,504.64,413.39,501,415,220.79,30,1119,3.0634,2.7377,1,"11/09/2025, 17:11:48",,,,
20,trial,C08,9,Female,mouse,mouse,2,10,20,504.64,413.39,1010.77,372.66,1005,357,507.76,45,1046,3.6187,3.4595,1,"11/09/2025, 17:11:51",,,,
21,summary,C08,9,Female,mouse,mouse,,,,,,,,,,,,,,,,,20,1132.95,4.0663,5
22,summary,C08,9,Female,mouse,ALL,,,,,,,,,,,,,,,,,20,1132.95,4.0663,5
