row_id,record_type,participantId,age,gender,deviceMode,deviceUsed,block,trialInBlock,globalTrialIndex,startX,startY,targetX,targetY,clickX,clickY,amplitude,targetWidth,movementTimeMs,ID_Shannon,TP_bitsPerSec,hit,local_timestamp_KL,n_trials,avg_movementTimeMs,avg_TP_bitsPerSec,error_rate_percent
1,trial,C21,5,Male,mouse,mouse,1,1,1,720,373,803.14,673.33,800,672,311.63,30,2513,3.5094,1.3965,1,"12/12/2025, 14:24:30",,,,
2,trial,C21,5,Male,mouse,mouse,1,2,2,803.14,673.33,176.62,613.3,166,594,629.39,60,1664,3.5223,2.1168,1,"12/12/2025, 14:24:34",,,,
3,trial,C21,5,Male,mouse,mouse,1,3,3,176.62,613.3,102.06,371.74,105,365,252.8,60,2550,2.3822,0.9342,1,"12/12/2025, 14:24:38",,,,
4,trial,C21,5,Male,mouse,mouse,1,4,4,102.06,371.74,90.59,381.67,105,365,15.18,30,1083,0.5906,0.5453,0,"12/12/2025, 14:24:43",,,,
5,trial,C21,5,Male,mouse,mouse,1,5,5,90.59,381.67,1049.85,480.11,1030,475,964.31,30,2315,5.0507,2.1817,0,"12/12/2025, 14:24:47",,,,
6,trial,C21,5,Male,mouse,mouse,1,6,6,1049.85,480.11,758.25,631.27,806,615,328.46,60,965,2.6947,2.7925,0,"12/12/2025, 14:24:51",,,,
7,trial,C21,5,Male,mouse,mouse,1,7,7,758.25,631.27,1228.37,672.87,1224,679,471.96,30,1532,4.0645,2.6531,1,"12/12/2025, 14:24:56",,,,
8,trial,C21,5,Male,mouse,mouse,1,8,8,1228.37,672.87,785.3,158.29,803,192,679.04,45,1418,4.0081,2.8266,0,"12/12/2025, 14:25:00",,,,
9,trial,C21,5,Male,mouse,mouse,1,9,9,785.3,158.29,810.67,354.57,803,365,197.91,45,2069,2.4325,1.1757,1,"12/12/2025, 14:25:04",,,,
10,trial,C21,5,Male,mouse,mouse,1,10,10,810.67,354.57,789.38,267.68,793,281,89.46,45,1831,1.5792,0.8625,1,"12/12/2025, 14:25:09",,,,
11,trial,C21,5,Male,mouse,mouse,2,1,11,789.38,267.68,414.85,368.95,412,366,387.98,30,2031,3.8004,1.8712,1,"12/12/2025, 14:25:13",,,,
12,trial,C21,5,Male,mouse,mouse,2,2,12,414.85,368.95,1146.06,334.05,1139,332,732.04,45,2716,4.11,1.5133,1,"12/12/2025, 14:25:17",,,,
13,trial,C21,5,Male,mouse,mouse,2,3,13,1146.06,334.05,946.27,331.66,968,320,199.8,30,1166,2.9373,2.5192,0,"12/12/2025, 14:25:22",,,,
14,trial,C21,5,Male,mouse,mouse,2,4,14,946.27,331.66,250.6,123.36,247,115,726.19,30,1667,4.6557,2.7929,1,"12/12/2025, 14:25:26",,,,
15,trial,C21,5,Male,mouse,mouse,2,5,15,250.6,123.36,766.39,428.55,745,408,599.31,45,1533,3.8398,2.5047,0,"12/12/2025, 14:25:30",,,,
16,trial,C21,5,Male,mouse,mouse,2,6,16,766.39,428.55,598.23,328.86,600,331,195.49,30,1097,2.91,2.6527,1,"12/12/2025, 14:25:35",,,,
17,trial,C21,5,Male,mouse,mouse,2,7,17,598.23,328.86,1291.84,253.57,1284,260,697.69,30,1584,4.6003,2.9042,1,"12/12/2025, 14:25:39",,,,
18,trial,C21,5,Male,mouse,mouse,2,8,18,1291.84,253.57,811.7,365.6,849,359,493.04,45,1181,3.5797,3.0311,0,"12/12/2025, 14:25:43",,,,
19,trial,C21,5,Male,mouse,mouse,2,9,19,811.7,365.6,254.18,649.25,256,646,625.52,30,1485,4.4496,2.9964,1,"12/12/2025, 14:25:48",,,,
20,trial,C21,5,Male,mouse,mouse,2,10,20,254.18,649.25,1311.68,624.91,1305,612,1057.78,60,1851,4.2195,2.2796,1,"12/12/2025, 14:25:52",,,,
21,summary,C21,5,Male,mouse,mouse,,,,,,,,,,,,,,,,,20,1712.55,2.1275,35
22,summary,C21,5,Male,mouse,ALL,,,,,,,,,,,,,,,,,20,1712.55,2.1275,35
